Setor;Mes;Valor;.pred
COMBUSTÍVEL;2003-02-01;85710898,74;NA
COMBUSTÍVEL;2003-03-01;72072208,65;NA
COMBUSTÍVEL;2003-04-01;130101963,62;NA
COMBUSTÍVEL;2003-05-01;60702206,82;NA
COMBUSTÍVEL;2003-06-01;101644158,11;NA
COMBUSTÍVEL;2003-07-01;89515534,15;NA
COMBUSTÍVEL;2003-08-01;92767309,47;NA
COMBUSTÍVEL;2003-09-01;89326504,91;NA
COMBUSTÍVEL;2003-10-01;108867390,14;NA
COMBUSTÍVEL;2003-11-01;87911163,03;NA
COMBUSTÍVEL;2003-12-01;85825135,72;NA
COMBUSTÍVEL;2004-01-01;85375017,71;NA
COMBUSTÍVEL;2004-02-01;76797910,71;NA
COMBUSTÍVEL;2004-03-01;73341733,43;NA
COMBUSTÍVEL;2004-04-01;94885468,11;NA
COMBUSTÍVEL;2004-05-01;89999004,08;NA
COMBUSTÍVEL;2004-06-01;81121920,33;NA
COMBUSTÍVEL;2004-07-01;95633640,73;NA
COMBUSTÍVEL;2004-08-01;99415793,93;NA
COMBUSTÍVEL;2004-09-01;97024081,44;NA
COMBUSTÍVEL;2004-10-01;108436484,97;NA
COMBUSTÍVEL;2004-11-01;98346506,32;NA
COMBUSTÍVEL;2004-12-01;82265547,16;NA
COMBUSTÍVEL;2005-01-01;100248056,21;NA
COMBUSTÍVEL;2005-02-01;74069089,47;NA
COMBUSTÍVEL;2005-03-01;82367563,87;NA
COMBUSTÍVEL;2005-04-01;91826617,28;NA
COMBUSTÍVEL;2005-05-01;94199646,34;NA
COMBUSTÍVEL;2005-06-01;85253384,84;NA
COMBUSTÍVEL;2005-07-01;88937285,66;NA
COMBUSTÍVEL;2005-08-01;88279356,31;NA
COMBUSTÍVEL;2005-09-01;94623030,64;NA
COMBUSTÍVEL;2005-10-01;98981791,74;NA
COMBUSTÍVEL;2005-11-01;102527699,84;NA
COMBUSTÍVEL;2005-12-01;113291321,38;NA
COMBUSTÍVEL;2006-01-01;94164487,42;NA
COMBUSTÍVEL;2006-02-01;146220219,08;NA
COMBUSTÍVEL;2006-03-01;106704900,84;NA
COMBUSTÍVEL;2006-04-01;40063999,67;NA
COMBUSTÍVEL;2006-05-01;102442072,71;NA
COMBUSTÍVEL;2006-06-01;106554353,03;NA
COMBUSTÍVEL;2006-07-01;100442516,98;NA
COMBUSTÍVEL;2006-08-01;113791308,32;NA
COMBUSTÍVEL;2006-09-01;45091099,84;NA
COMBUSTÍVEL;2006-10-01;53792279,99;NA
COMBUSTÍVEL;2006-11-01;210118537,78;NA
COMBUSTÍVEL;2006-12-01;190604450,58;NA
COMBUSTÍVEL;2007-01-01;104341553,41;NA
COMBUSTÍVEL;2007-02-01;97855432,47;NA
COMBUSTÍVEL;2007-03-01;112859555,54;NA
COMBUSTÍVEL;2007-04-01;109412653,78;NA
COMBUSTÍVEL;2007-05-01;107909864,08;NA
COMBUSTÍVEL;2007-06-01;112150557,30;NA
COMBUSTÍVEL;2007-07-01;136809462,75;NA
COMBUSTÍVEL;2007-08-01;114217827,37;NA
COMBUSTÍVEL;2007-09-01;115688896,40;NA
COMBUSTÍVEL;2007-10-01;119177275,10;NA
COMBUSTÍVEL;2007-11-01;127860862,68;NA
COMBUSTÍVEL;2007-12-01;114848417,02;NA
COMBUSTÍVEL;2008-01-01;104819212,23;NA
COMBUSTÍVEL;2008-02-01;123009728,08;NA
COMBUSTÍVEL;2008-03-01;128613564,19;NA
COMBUSTÍVEL;2008-04-01;121587486,41;NA
COMBUSTÍVEL;2008-05-01;127349692,61;NA
COMBUSTÍVEL;2008-06-01;133687782,59;NA
COMBUSTÍVEL;2008-07-01;139065317,84;NA
COMBUSTÍVEL;2008-08-01;146080245,77;NA
COMBUSTÍVEL;2008-09-01;139664481,75;NA
COMBUSTÍVEL;2008-10-01;139309425,40;NA
COMBUSTÍVEL;2008-11-01;149762262,79;NA
COMBUSTÍVEL;2008-12-01;124696341,98;NA
COMBUSTÍVEL;2009-01-01;128383595,05;NA
COMBUSTÍVEL;2009-02-01;119386435,98;NA
COMBUSTÍVEL;2009-03-01;121699880,08;NA
COMBUSTÍVEL;2009-04-01;122932352,09;NA
COMBUSTÍVEL;2009-05-01;127079965,36;NA
COMBUSTÍVEL;2009-06-01;129121576,00;NA
COMBUSTÍVEL;2009-07-01;141184536,48;NA
COMBUSTÍVEL;2009-08-01;145730450,48;NA
COMBUSTÍVEL;2009-09-01;136506561,70;NA
COMBUSTÍVEL;2009-10-01;139836171,45;NA
COMBUSTÍVEL;2009-11-01;140596746,76;NA
COMBUSTÍVEL;2009-12-01;119112671,89;NA
COMBUSTÍVEL;2010-01-01;137349943,44;NA
COMBUSTÍVEL;2010-02-01;141745787,84;NA
COMBUSTÍVEL;2010-03-01;140860278,94;NA
COMBUSTÍVEL;2010-04-01;161064274,21;NA
COMBUSTÍVEL;2010-05-01;147383866,87;NA
COMBUSTÍVEL;2010-06-01;152708036,31;NA
COMBUSTÍVEL;2010-07-01;153823794,45;NA
COMBUSTÍVEL;2010-08-01;171763306,35;NA
COMBUSTÍVEL;2010-09-01;163089965,54;NA
COMBUSTÍVEL;2010-10-01;163363193,13;NA
COMBUSTÍVEL;2010-11-01;172609634,08;NA
COMBUSTÍVEL;2010-12-01;146941378,40;NA
COMBUSTÍVEL;2011-01-01;184470300,32;NA
COMBUSTÍVEL;2011-02-01;185117622,89;NA
COMBUSTÍVEL;2011-03-01;214495423,52;NA
COMBUSTÍVEL;2011-04-01;186561092,09;NA
COMBUSTÍVEL;2011-05-01;190457837,07;NA
COMBUSTÍVEL;2011-06-01;203152421,48;NA
COMBUSTÍVEL;2011-07-01;206114499,68;NA
COMBUSTÍVEL;2011-08-01;213651594,18;NA
COMBUSTÍVEL;2011-09-01;212623109,55;NA
COMBUSTÍVEL;2011-10-01;195994859,93;NA
COMBUSTÍVEL;2011-11-01;193605795,74;NA
COMBUSTÍVEL;2011-12-01;177358649,83;NA
COMBUSTÍVEL;2012-01-01;175877549,84;NA
COMBUSTÍVEL;2012-02-01;186256002,86;NA
COMBUSTÍVEL;2012-03-01;186615171,58;NA
COMBUSTÍVEL;2012-04-01;189146658,61;NA
COMBUSTÍVEL;2012-05-01;193070512,86;NA
COMBUSTÍVEL;2012-06-01;187563298,82;NA
COMBUSTÍVEL;2012-07-01;222570132,83;NA
COMBUSTÍVEL;2012-08-01;220456456,75;NA
COMBUSTÍVEL;2012-09-01;225485205,47;NA
COMBUSTÍVEL;2012-10-01;233132237,14;NA
COMBUSTÍVEL;2012-11-01;249960266,90;NA
COMBUSTÍVEL;2012-12-01;213176435,26;NA
COMBUSTÍVEL;2013-01-01;215100698,58;NA
COMBUSTÍVEL;2013-02-01;226393969,23;NA
COMBUSTÍVEL;2013-03-01;223072875,75;NA
COMBUSTÍVEL;2013-04-01;237196756,74;NA
COMBUSTÍVEL;2013-05-01;252456719,32;NA
COMBUSTÍVEL;2013-06-01;244608700,21;NA
COMBUSTÍVEL;2013-07-01;266177587,13;NA
COMBUSTÍVEL;2013-08-01;256905684,37;NA
COMBUSTÍVEL;2013-09-01;262800829,15;NA
COMBUSTÍVEL;2013-10-01;293718554,35;NA
COMBUSTÍVEL;2013-11-01;270794890,03;NA
COMBUSTÍVEL;2013-12-01;258578018,74;NA
COMBUSTÍVEL;2014-01-01;238090315,18;NA
COMBUSTÍVEL;2014-02-01;266292322,99;NA
COMBUSTÍVEL;2014-03-01;266264733,54;NA
COMBUSTÍVEL;2014-04-01;290281070,29;NA
COMBUSTÍVEL;2014-05-01;278486245,17;NA
COMBUSTÍVEL;2014-06-01;292009202,01;NA
COMBUSTÍVEL;2014-07-01;294863579,66;NA
COMBUSTÍVEL;2014-08-01;294725507,21;NA
COMBUSTÍVEL;2014-09-01;313025076,61;NA
COMBUSTÍVEL;2014-10-01;322799465,60;NA
COMBUSTÍVEL;2014-11-01;295203674,84;NA
COMBUSTÍVEL;2014-12-01;336727818,48;NA
COMBUSTÍVEL;2015-01-01;273617454,70;NA
COMBUSTÍVEL;2015-02-01;285888269,00;NA
COMBUSTÍVEL;2015-03-01;255953333,99;NA
COMBUSTÍVEL;2015-04-01;320605723,91;NA
COMBUSTÍVEL;2015-05-01;300338759,95;NA
COMBUSTÍVEL;2015-06-01;281116432,46;NA
COMBUSTÍVEL;2015-07-01;314908741,60;NA
COMBUSTÍVEL;2015-08-01;310349044,38;NA
COMBUSTÍVEL;2015-09-01;293307818,55;NA
COMBUSTÍVEL;2015-10-01;334262145,09;NA
COMBUSTÍVEL;2015-11-01;323740886,29;NA
COMBUSTÍVEL;2015-12-01;279721034,51;NA
COMBUSTÍVEL;2016-01-01;324976672,13;NA
COMBUSTÍVEL;2016-02-01;261755267,46;NA
COMBUSTÍVEL;2016-03-01;297430095,94;NA
COMBUSTÍVEL;2016-04-01;347075395,96;NA
COMBUSTÍVEL;2016-05-01;320173886,36;NA
COMBUSTÍVEL;2016-06-01;314539980,92;NA
COMBUSTÍVEL;2016-07-01;317165683,81;NA
COMBUSTÍVEL;2016-08-01;319798118,04;NA
COMBUSTÍVEL;2016-09-01;326321216,47;NA
COMBUSTÍVEL;2016-10-01;321109672,65;NA
COMBUSTÍVEL;2016-11-01;338605773,49;NA
COMBUSTÍVEL;2016-12-01;320691631,22;NA
COMBUSTÍVEL;2017-01-01;304679399,90;NA
COMBUSTÍVEL;2017-02-01;305399143,93;NA
COMBUSTÍVEL;2017-03-01;315025007,97;NA
COMBUSTÍVEL;2017-04-01;354372845,47;NA
COMBUSTÍVEL;2017-05-01;321105515,53;NA
COMBUSTÍVEL;2017-06-01;327251170,71;NA
COMBUSTÍVEL;2017-07-01;321327139,67;NA
COMBUSTÍVEL;2017-08-01;308461708,56;NA
COMBUSTÍVEL;2017-09-01;405013896,29;NA
COMBUSTÍVEL;2017-10-01;300507336,03;NA
COMBUSTÍVEL;2017-11-01;310111129,71;NA
COMBUSTÍVEL;2017-12-01;346990430,87;NA
COMBUSTÍVEL;2018-01-01;295341798,55;NA
COMBUSTÍVEL;2018-02-01;309857042,10;NA
COMBUSTÍVEL;2018-03-01;307931895,41;NA
COMBUSTÍVEL;2018-04-01;361570952,02;NA
COMBUSTÍVEL;2018-05-01;293188875,59;NA
COMBUSTÍVEL;2018-06-01;327461839,66;NA
COMBUSTÍVEL;2018-07-01;356158309,97;NA
COMBUSTÍVEL;2018-08-01;353522154,06;NA
COMBUSTÍVEL;2018-09-01;314990976,55;NA
COMBUSTÍVEL;2018-10-01;367138953,09;NA
COMBUSTÍVEL;2018-11-01;363593496,81;NA
COMBUSTÍVEL;2018-12-01;300365229,71;NA
COMBUSTÍVEL;2019-01-01;358636436,93;NA
COMBUSTÍVEL;2019-02-01;303301641,54;NA
COMBUSTÍVEL;2019-03-01;333815492,28;NA
COMBUSTÍVEL;2019-04-01;312870880,58;NA
COMBUSTÍVEL;2019-05-01;402111001,44;NA
COMBUSTÍVEL;2019-06-01;320764865,03;NA
COMBUSTÍVEL;2019-07-01;374379026,85;NA
COMBUSTÍVEL;2019-08-01;341477403,24;NA
COMBUSTÍVEL;2019-09-01;358150899,51;NA
COMBUSTÍVEL;2019-10-01;391806667,55;NA
COMBUSTÍVEL;2019-11-01;343494051,88;NA
COMBUSTÍVEL;2019-12-01;319193973,01;NA
COMBUSTÍVEL;2020-01-01;372358672,34;NA
COMBUSTÍVEL;2020-02-01;328039604,12;NA
COMBUSTÍVEL;2020-03-01;335269855,32;NA
COMBUSTÍVEL;2020-04-01;274032482,77;NA
COMBUSTÍVEL;2020-05-01;274608841,80;NA
COMBUSTÍVEL;2020-06-01;374544226,06;NA
COMBUSTÍVEL;2020-07-01;311370150,04;NA
COMBUSTÍVEL;2020-08-01;356929699,84;NA
COMBUSTÍVEL;2020-09-01;349264156,22;NA
COMBUSTÍVEL;2020-10-01;365117579,22;NA
COMBUSTÍVEL;2020-11-01;362030342,74;NA
COMBUSTÍVEL;2020-12-01;346450347,12;NA
COMBUSTÍVEL;2021-01-01;390284045,92;NA
COMBUSTÍVEL;2021-02-01;362419478,67;NA
COMBUSTÍVEL;2021-03-01;355481559,68;NA
COMBUSTÍVEL;2021-04-01;525333767,53;NA
COMBUSTÍVEL;2021-05-01;403134156,62;NA
COMBUSTÍVEL;2021-06-01;457737248,19;NA
COMBUSTÍVEL;2021-07-01;551266396,45;NA
COMBUSTÍVEL;2021-08-01;580886265,01;NA
COMBUSTÍVEL;2021-09-01;558873028,99;NA
COMBUSTÍVEL;2021-10-01;566109799,25;NA
COMBUSTÍVEL;2021-11-01;581034969,71;NA
COMBUSTÍVEL;2021-12-01;571832205,12;NA
COMBUSTÍVEL;2022-01-01;526048052,42;NA
COMBUSTÍVEL;2022-02-01;514099266,09;NA
COMBUSTÍVEL;2022-03-01;597007743,03;NA
COMBUSTÍVEL;2022-04-01;602260140,49;NA
COMBUSTÍVEL;2022-05-01;593084759,24;NA
COMBUSTÍVEL;2022-06-01;557282847,05;NA
COMBUSTÍVEL;2022-07-01;462533112,20;NA
COMBUSTÍVEL;2022-08-01;479798050,44;NA
COMBUSTÍVEL;2022-09-01;407823939,06;NA
COMBUSTÍVEL;2022-10-01;366997705,51;NA
COMBUSTÍVEL;2022-11-01;371342643,46;NA
COMBUSTÍVEL;2022-12-01;299037027,54;NA
COMBUSTÍVEL;2023-01-01;345920843,01;NA
COMBUSTÍVEL;2023-02-01;374497173,30;NA
COMBUSTÍVEL;2023-03-01;373583603,19;NA
COMBUSTÍVEL;2023-04-01;418494682,23;NA
COMBUSTÍVEL;2023-05-01;478128067,86;NA
COMBUSTÍVEL;2023-06-01;519657688,70;NA
COMBUSTÍVEL;2023-07-01;487385667,18;NA
COMBUSTÍVEL;2023-08-01;589253450,89;NA
COMBUSTÍVEL;2023-09-01;618647521,46;NA
COMBUSTÍVEL;2023-10-01;593998964,99;NA
COMBUSTÍVEL;2023-11-01;548998678,34;NA
COMBUSTÍVEL;2023-12-01;530445465,56;NA
COMBUSTÍVEL;2024-01-01;511905857,14;NA
COMBUSTÍVEL;2024-02-01;544079598,87;NA
COMBUSTÍVEL;2024-03-01;NA;561531327,10
COMBUSTÍVEL;2024-04-01;NA;563475738,15
COMBUSTÍVEL;2024-05-01;NA;586976929,99
COMBUSTÍVEL;2024-06-01;NA;584822488,72
COMBUSTÍVEL;2024-07-01;NA;594442913,11
COMBUSTÍVEL;2024-08-01;NA;607411736,27
COMBUSTÍVEL;2024-09-01;NA;606517249,43
COMBUSTÍVEL;2024-10-01;NA;583637772,66
COMBUSTÍVEL;2024-11-01;NA;554614199,25
COMBUSTÍVEL;2024-12-01;NA;556588401,40
COMBUSTÍVEL;2025-01-01;NA;560433798,32
COMBUSTÍVEL;2025-02-01;NA;578985103,25
COMBUSTÍVEL;2025-03-01;NA;581463702,39
COMBUSTÍVEL;2025-04-01;NA;589718286,52
COMBUSTÍVEL;2025-05-01;NA;605674025,18
COMBUSTÍVEL;2025-06-01;NA;612495212,27
COMBUSTÍVEL;2025-07-01;NA;622584792,85
COMBUSTÍVEL;2025-08-01;NA;634716776,77
COMBUSTÍVEL;2025-09-01;NA;634081718,58
COMBUSTÍVEL;2025-10-01;NA;631514141,30
COMBUSTÍVEL;2025-11-01;NA;591706534,50
COMBUSTÍVEL;2025-12-01;NA;589233615,42
COMBUSTÍVEL;2026-01-01;NA;588575478,52
COMBUSTÍVEL;2026-02-01;NA;608957598,45
COMBUSTÍVEL;2026-03-01;NA;608983251,15
COMBUSTÍVEL;2026-04-01;NA;621180562,90
COMBUSTÍVEL;2026-05-01;NA;634073724,11
COMBUSTÍVEL;2026-06-01;NA;641593660,68
COMBUSTÍVEL;2026-07-01;NA;651161834,36
COMBUSTÍVEL;2026-08-01;NA;663972710,68
COMBUSTÍVEL;2026-09-01;NA;663402183,45
COMBUSTÍVEL;2026-10-01;NA;660726432,60
COMBUSTÍVEL;2026-11-01;NA;636253151,60
COMBUSTÍVEL;2026-12-01;NA;629210304,96
COMBUSTÍVEL;2027-01-01;NA;617220435,80
COMBUSTÍVEL;2027-02-01;NA;638208024,83
COMBUSTÍVEL;2027-03-01;NA;638350221,76
COMBUSTÍVEL;2027-04-01;NA;652176591,95
COMBUSTÍVEL;2027-05-01;NA;664027300,32
COMBUSTÍVEL;2027-06-01;NA;672125283,60
COMBUSTÍVEL;2027-07-01;NA;680448276,91
COMBUSTÍVEL;2027-08-01;NA;693891963,94
COMBUSTÍVEL;2027-09-01;NA;694919482,84
COMBUSTÍVEL;2027-10-01;NA;687517552,88
COMBUSTÍVEL;2027-11-01;NA;680124000,25
COMBUSTÍVEL;2027-12-01;NA;660863715,48
COMUNICAÇÃO;2003-02-01;34374245,35;NA
COMUNICAÇÃO;2003-03-01;32238119,55;NA
COMUNICAÇÃO;2003-04-01;31923003,71;NA
COMUNICAÇÃO;2003-05-01;35469934,64;NA
COMUNICAÇÃO;2003-06-01;34808356,28;NA
COMUNICAÇÃO;2003-07-01;37862692,60;NA
COMUNICAÇÃO;2003-08-01;35148287,99;NA
COMUNICAÇÃO;2003-09-01;35586724,90;NA
COMUNICAÇÃO;2003-10-01;39478022,68;NA
COMUNICAÇÃO;2003-11-01;39921626,39;NA
COMUNICAÇÃO;2003-12-01;70248862,19;NA
COMUNICAÇÃO;2004-01-01;35819969,20;NA
COMUNICAÇÃO;2004-02-01;35504759,61;NA
COMUNICAÇÃO;2004-03-01;37433517,43;NA
COMUNICAÇÃO;2004-04-01;35227087,54;NA
COMUNICAÇÃO;2004-05-01;36496285,15;NA
COMUNICAÇÃO;2004-06-01;65643345,55;NA
COMUNICAÇÃO;2004-07-01;40260392,21;NA
COMUNICAÇÃO;2004-08-01;29801866,81;NA
COMUNICAÇÃO;2004-09-01;32689124,77;NA
COMUNICAÇÃO;2004-10-01;39580372,28;NA
COMUNICAÇÃO;2004-11-01;34233121,49;NA
COMUNICAÇÃO;2004-12-01;48843555,13;NA
COMUNICAÇÃO;2005-01-01;39991765,99;NA
COMUNICAÇÃO;2005-02-01;32903403,99;NA
COMUNICAÇÃO;2005-03-01;30388552,37;NA
COMUNICAÇÃO;2005-04-01;34864765,96;NA
COMUNICAÇÃO;2005-05-01;38456688,54;NA
COMUNICAÇÃO;2005-06-01;31948628,07;NA
COMUNICAÇÃO;2005-07-01;36242930,96;NA
COMUNICAÇÃO;2005-08-01;37848393,18;NA
COMUNICAÇÃO;2005-09-01;80702572,57;NA
COMUNICAÇÃO;2005-10-01;43335204,80;NA
COMUNICAÇÃO;2005-11-01;53045857,73;NA
COMUNICAÇÃO;2005-12-01;40259834,11;NA
COMUNICAÇÃO;2006-01-01;43114233,21;NA
COMUNICAÇÃO;2006-02-01;74415775,19;NA
COMUNICAÇÃO;2006-03-01;78660166,31;NA
COMUNICAÇÃO;2006-04-01;37611014,26;NA
COMUNICAÇÃO;2006-05-01;63762718,50;NA
COMUNICAÇÃO;2006-06-01;38284194,06;NA
COMUNICAÇÃO;2006-07-01;36565920,56;NA
COMUNICAÇÃO;2006-08-01;31376682,46;NA
COMUNICAÇÃO;2006-09-01;65151476,34;NA
COMUNICAÇÃO;2006-10-01;34683511,32;NA
COMUNICAÇÃO;2006-11-01;33421913,46;NA
COMUNICAÇÃO;2006-12-01;59818264,57;NA
COMUNICAÇÃO;2007-01-01;57581250,69;NA
COMUNICAÇÃO;2007-02-01;56747286,82;NA
COMUNICAÇÃO;2007-03-01;111546858,99;NA
COMUNICAÇÃO;2007-04-01;48047429,50;NA
COMUNICAÇÃO;2007-05-01;46067343,05;NA
COMUNICAÇÃO;2007-06-01;47466377,56;NA
COMUNICAÇÃO;2007-07-01;50162323,18;NA
COMUNICAÇÃO;2007-08-01;54904858,85;NA
COMUNICAÇÃO;2007-09-01;53821739,93;NA
COMUNICAÇÃO;2007-10-01;53591892,17;NA
COMUNICAÇÃO;2007-11-01;56799361,11;NA
COMUNICAÇÃO;2007-12-01;58220327,74;NA
COMUNICAÇÃO;2008-01-01;66726659,46;NA
COMUNICAÇÃO;2008-02-01;48795448,68;NA
COMUNICAÇÃO;2008-03-01;46805623,22;NA
COMUNICAÇÃO;2008-04-01;59658868,89;NA
COMUNICAÇÃO;2008-05-01;74983362,58;NA
COMUNICAÇÃO;2008-06-01;69755515,58;NA
COMUNICAÇÃO;2008-07-01;54427261,98;NA
COMUNICAÇÃO;2008-08-01;60875493,15;NA
COMUNICAÇÃO;2008-09-01;76063982,17;NA
COMUNICAÇÃO;2008-10-01;72520806,94;NA
COMUNICAÇÃO;2008-11-01;68284035,20;NA
COMUNICAÇÃO;2008-12-01;70596532,42;NA
COMUNICAÇÃO;2009-01-01;70863135,29;NA
COMUNICAÇÃO;2009-02-01;59647349,89;NA
COMUNICAÇÃO;2009-03-01;62003976,47;NA
COMUNICAÇÃO;2009-04-01;62569174,19;NA
COMUNICAÇÃO;2009-05-01;64455979,29;NA
COMUNICAÇÃO;2009-06-01;67051076,53;NA
COMUNICAÇÃO;2009-07-01;62944794,53;NA
COMUNICAÇÃO;2009-08-01;65927833,66;NA
COMUNICAÇÃO;2009-09-01;64969711,71;NA
COMUNICAÇÃO;2009-10-01;61591106,09;NA
COMUNICAÇÃO;2009-11-01;61730249,90;NA
COMUNICAÇÃO;2009-12-01;57311414,59;NA
COMUNICAÇÃO;2010-01-01;78522475,23;NA
COMUNICAÇÃO;2010-02-01;56081233,91;NA
COMUNICAÇÃO;2010-03-01;67559395,47;NA
COMUNICAÇÃO;2010-04-01;66119653,64;NA
COMUNICAÇÃO;2010-05-01;61812508,18;NA
COMUNICAÇÃO;2010-06-01;62106799,98;NA
COMUNICAÇÃO;2010-07-01;60265035,56;NA
COMUNICAÇÃO;2010-08-01;65324627,19;NA
COMUNICAÇÃO;2010-09-01;64408045,39;NA
COMUNICAÇÃO;2010-10-01;70927921,37;NA
COMUNICAÇÃO;2010-11-01;67301651,28;NA
COMUNICAÇÃO;2010-12-01;61511821,00;NA
COMUNICAÇÃO;2011-01-01;142190746,55;NA
COMUNICAÇÃO;2011-02-01;83326090,61;NA
COMUNICAÇÃO;2011-03-01;88765491,54;NA
COMUNICAÇÃO;2011-04-01;79509898,27;NA
COMUNICAÇÃO;2011-05-01;71170710,90;NA
COMUNICAÇÃO;2011-06-01;69563601,75;NA
COMUNICAÇÃO;2011-07-01;67812848,46;NA
COMUNICAÇÃO;2011-08-01;74922525,66;NA
COMUNICAÇÃO;2011-09-01;70835513,68;NA
COMUNICAÇÃO;2011-10-01;66270651,65;NA
COMUNICAÇÃO;2011-11-01;65755381,08;NA
COMUNICAÇÃO;2011-12-01;155301072,24;NA
COMUNICAÇÃO;2012-01-01;81729806,45;NA
COMUNICAÇÃO;2012-02-01;68082552,06;NA
COMUNICAÇÃO;2012-03-01;66849382,59;NA
COMUNICAÇÃO;2012-04-01;72520346,51;NA
COMUNICAÇÃO;2012-05-01;87207628,99;NA
COMUNICAÇÃO;2012-06-01;81372716,33;NA
COMUNICAÇÃO;2012-07-01;80254183,09;NA
COMUNICAÇÃO;2012-08-01;81952688,18;NA
COMUNICAÇÃO;2012-09-01;85061848,54;NA
COMUNICAÇÃO;2012-10-01;78812686,71;NA
COMUNICAÇÃO;2012-11-01;90361758,90;NA
COMUNICAÇÃO;2012-12-01;82767747,08;NA
COMUNICAÇÃO;2013-01-01;94847248,85;NA
COMUNICAÇÃO;2013-02-01;73824755,41;NA
COMUNICAÇÃO;2013-03-01;75887498,61;NA
COMUNICAÇÃO;2013-04-01;87936475,08;NA
COMUNICAÇÃO;2013-05-01;91599267,00;NA
COMUNICAÇÃO;2013-06-01;94824973,51;NA
COMUNICAÇÃO;2013-07-01;77090352,12;NA
COMUNICAÇÃO;2013-08-01;87359176,59;NA
COMUNICAÇÃO;2013-09-01;89711725,81;NA
COMUNICAÇÃO;2013-10-01;92330937,02;NA
COMUNICAÇÃO;2013-11-01;92014469,58;NA
COMUNICAÇÃO;2013-12-01;87747558,34;NA
COMUNICAÇÃO;2014-01-01;92792847,13;NA
COMUNICAÇÃO;2014-02-01;82725422,53;NA
COMUNICAÇÃO;2014-03-01;81440389,09;NA
COMUNICAÇÃO;2014-04-01;86860300,01;NA
COMUNICAÇÃO;2014-05-01;88106441,75;NA
COMUNICAÇÃO;2014-06-01;89273655,14;NA
COMUNICAÇÃO;2014-07-01;85625685,37;NA
COMUNICAÇÃO;2014-08-01;85702547,13;NA
COMUNICAÇÃO;2014-09-01;85275138,08;NA
COMUNICAÇÃO;2014-10-01;87401453,26;NA
COMUNICAÇÃO;2014-11-01;88428768,78;NA
COMUNICAÇÃO;2014-12-01;83657821,96;NA
COMUNICAÇÃO;2015-01-01;92523657,42;NA
COMUNICAÇÃO;2015-02-01;84002544,28;NA
COMUNICAÇÃO;2015-03-01;83663359,91;NA
COMUNICAÇÃO;2015-04-01;89820540,05;NA
COMUNICAÇÃO;2015-05-01;88665121,09;NA
COMUNICAÇÃO;2015-06-01;89912983,31;NA
COMUNICAÇÃO;2015-07-01;88325696,45;NA
COMUNICAÇÃO;2015-08-01;86357568,01;NA
COMUNICAÇÃO;2015-09-01;92660374,20;NA
COMUNICAÇÃO;2015-10-01;88021077,77;NA
COMUNICAÇÃO;2015-11-01;83644796,41;NA
COMUNICAÇÃO;2015-12-01;80528031,05;NA
COMUNICAÇÃO;2016-01-01;96677785,07;NA
